insCode,instrumentID,cValMne,lVal18,cSocCSAC,lVal18AFC,lVal30,cIsin,lastDate,flow,lSoc30,status_code,group_code,market_type_code,cComVal,cSecVal,cSoSecVal,yVal
34565348191664379,IRB3SS2399C1,S23Q1,SSI-IJR2-KRD210316,SS23,شستا993,اجاره ت.اجتماعی-کاردان991226,IRB3SS2399C1,20221212,2,اجاره شستا-بخش2-کاردان13991226,A,17,NO,4,69,6910,306
34581754264880199,IRT1DORF0001,DORF1,Dorsa ETF,DORF,درسا,صندوق سرمایه گذاری درسا - سهام,IRT1DORF0002,20230227,1,صندوق سرمایه گذاری درسا - سهام,A,51,NO,4,68,6811,305
34621618468546063,IRO7GSIP0001,GSIP1,Iranian Inv Co,GSIP,ولتجار,واسپاری تجارت وسرمایه ایرانیان,IRO7GSIP0009,20230909,4,واسپاری تجارت وسرمایه ایرانیان,A,P1,NO,7,58,5891,309
34641719089573667,IRO1TMVD0001,TMVD1,Daroupakhash I.,TMVD,دتماد,تولیدمواداولیه داروپخش,IRO1TMVD0003,20230909,1,تولیدمواداولیه داروپخش,A,N1,NO,3,43,4323,300
34650680906536449,IRO5SIRS0001,SIRS1,Simab Resin,SIRS,شسیماب,سیماب رزین,IRO5SIRS0005,20230108,2,سیماب رزین,A,V1,NO,9,44,4422,313
34673681828119297,IRO1SAMA0001,SAMA1,Ama,SAMA,فاما,صنعتی  آما,IRO1SAMA0002,20230909,1,صنعتی  آما,A,N1,NO,3,28,2899,300
34718633636164421,IRT1KMND0001,KMND1,Kamand ETF,KMND,کمند,صندوق س. با درآمد ثابت کمند,IRT1KMND0001,20230821,1,صندوق س. با درآمد ثابت کمند,A,H1,NO,4,68,6812,305
34721884030854211,IRO7SFSP0001,SFSP1,Ahvaz Farsit,SFSP,سفاسی,شرکت فارسیت اهواز,IRO7SFSP0008,20230909,4,شرکت فارسیت اهواز,A,P1,NO,7,54,5495,309
34743062472637188,IRB3SI4199C1,I41Q1,SOV.IJR4-GrA210314,SI41,اجاد41,اجاره دولتی وزا.علوم-الف991224,IRB3SI4199C4,20221212,2,اجاره دولتی وزا.علوم-الف991224,A,17,NO,4,69,6942,306
34774414473029882,IRR1SFNO0101,SFNX1,Siman Fars Noe-R,SFNO,سفانوح,ح . سیمان فارس نو,IRR1SFNO0102,20200122,1,سیمان فارس نو,A,N1,NO,3,53,5394,400
34781399928061406,IRB3AU020661,AU021,Alum RollMRB270902,AU02,آلوم رول66,مرابحه صنایع آلوم رول060611,IRB3AU020660,20230902,2,صنایع آلوم رول نوین060611,A,17,NO,4,69,6911,306
34856765062083074,IRT3BAZF0001,BAZF1,Bazdeh ETF,BAZF,بازده,صندوق س. بازده ثابت-د,IRT3BAZF0008,20230702,2,ص.س. درآمد ثابت بازده ثابت,A,1A,NO,4,68,6812,305
34890845654517313,IRO1SADB0001,SADB1,Ardebil Cement,SADB,ساربیل,سیمان آرتا اردبیل,IRO1SADB0002,20230909,1,سیمان  آرتا اردبیل,A,N2,NO,5,53,5394,300
34933520304408694,IRB4SG420161,G42Q1,SOV.GMR42.SP220829,SG42,اراد42,مرابحه عام دولت4-ش.خ 0106,IRB4SG420164,20221212,2,مرابحه عام دولت4-شرایط خاص0106,A,17,NO,4,69,6945,706
35000222122072953,IRB4SG760341,G76Q1,SOV.GMR76.SP240626,SG76,اراد76,مرابحه عام دولت76-ش.خ030406,IRB4SG760346,20230607,2,مرابحه عام دولت76-ش.خاص0304,A,17,NO,4,69,6945,706
35030544513071961,IRR1PMSZ0101,PMSX1,Maskan Invest.-R,PMSZ,ثشرقح,ح. سرمایه گذاری مسکن شمال شرق,IRR1PMSZ0108,20220413,1,سرمایه گذاری مسکن شمال شرق,A,N2,NO,5,70,7010,400
35110446324952410,IRB4SG940381,G94Q1,SOV.GMR94.SP241106,SG94,اراد94,مرابحه عام دولت94-ش.خ030816,IRB4SG940385,20230607,2,مرابحه عام دولت94-ش.خاص0308,A,17,NO,4,69,6945,706
35116791907608909,IRR3ZKPZ0101,ZKPX1,ZagrosKosarPower-R,ZKPZ,بزاگرسح,ح . نیروگاه زاگرس کوثر,IRR3ZKPZ0109,20210515,2,نیروگاه زاگرس کوثر,A,Z1,NO,3,40,4010,403
35140711032123895,IRB1QM030001,QM3Q1,Quotes 03,QM03,مظنه3,مظنه پذیره3- اوراق منفعت دولت,IRB1QM030002,20220525,2,مظنه پذیره نویسی اوراق دولتی3,A,18,NO,4,69,6946,402
35150770536114195,IRR1SADR0101,SDDX1,Sadr Tamin Inv-R,SADR,تاصیکوح,ح . سرمایه گذاری صدرتامین,IRR1SADR0106,20230507,1,سرمایه گذاری صدرتامین,A,N2,NO,5,13,1399,400
35158826900216508,IRO1PIAZ0001,PIAZ1,Piazar Agro.,PIAZ,غاذر,کشت وصنعت پیاذر,IRO1PIAZ0002,20230909,1,کشت وصنعت پیاذر,A,N2,NO,5,42,4213,300
35163287528816137,IRT3ETBF0001,ETBF1,Etebar ETF,ETBF,اعتبار,صندوق س. نوع دوم اعتبار-د,IRT3ETBF0002,20230702,2,ص.س.درآمد ثابت نوع دوم اعتبار,A,1A,NO,4,68,6812,305
35178706978554988,IRO3NPSZ0001,NPSZ1,NPSZ,NPSZ,شپاس,نفت پاسارگاد,IRO3NPSZ0003,20230909,2,نفت پاسارگاد,A,Z1,NO,3,23,2308,303
35250743514276481,IRXZXEXR0026,XEX26,EXIR Com. Eq. Weit,IDXS,اکسیر کل هم وزن6,شاخص اکسیر کل هم وزن,IRXZXEXR0020,20180721,2,شرکت شاخص,I,00,ID,6,X1,X1  ,69
35282121039020302,IRO1OS020001,OS021,AzarbyjnGharbi Inv,OS02,وساغربی,شرکت س استان آذربایجان غربی,IRO1OS020002,20230909,1,شرکت س استان آذربایجان غربی,A,N2,NO,5,56,5699,300
35331248532537562,IRO1ARDS0001,ARDS1,Ardestan Cement,ARDS,اردستان,سیمان اردستان,IRO1ARDS0004,20230909,1,سیمان اردستان,A,N2,NO,5,53,5394,300
35346078651339725,IRR7CEIP0101,CEIX1,Ceram Ara Ind - R,CEIP,کارامح,ح . صنایع سرام آرا,IRR7CEIP0101,20230628,4,صنایع سرام آرا,A,P1,NO,7,49,4993,404
35366681030756042,IRO1PNBA0001,PNBA1,B.A Oil Refinie,PNBA,شبندر,پالایش نفت بندرعباس,IRO1PNBA0003,20230909,1,پالایش نفت بندرعباس,A,N1,NO,3,23,2308,300
35369183060321179,IRO7IFMP0001,IFMP1,Moshanir Investmen,IFMP,ومشان,س. فنی و مهندسی مشانیر,IRO7IFMP0006,20230909,4,س. فنی و مهندسی مشانیر,A,P1,NO,7,56,5699,309
35417318638809049,IRI3I0040001,I0041,dish washer,I004,سوپر ظرفشویی,دستگاه سوپر ظرفشویی,IRI3I0040001,20180721,2,دستگاه سوپر ظرفشویی,A,Z1,NO,5,76,7611,903
35424116338766901,IRO1HFRS0001,HFRS1,Khalij Fars Trans,HFRS,حفارس,حمل و نقل بین المللی خلیج فارس,IRO1HFRS0005,20230909,1,حمل و نقل بین المللی خلیج فارس,A,N2,NO,5,60,6023,300
35425587644337450,IRO1MSMI0001,MSMI1,S*I. N. C. Ind.,MSMI,فملی,ملی  صنایع  مس  ایران,IRO1MSMI0000,20230909,1,ملی  صنایع  مس  ایران,A,N1,NO,1,27,2720,300
35445515321658835,IRO5MSCS0001,MSCS1,Madacto Steel Cord,MSCS,فماک,ماداکتو استیل کرد,IRO5MSCS0006,20230123,2,ماداکتو استیل کرد,A,V1,NO,9,27,2710,313
35447985071122568,IRB4SG110261,G11Q1,SOV.GMR11.SP230916,SG11,اراد11,مرابحه عام دولت1-ش.خ لوتوس0206,IRB4SG110260,20230607,2,مرابحه عام دولت1-ش.خاص لوتوس,A,17,NO,4,69,6945,706
35478981890584027,IRO3ZF210001,ZF211,Bakhtar Petrochem,ZF21,پتروباختر,پتروشیمی باختر,IRO3ZF210009,20180721,2,پتروشیمی باختر,A,Z1,NO,5,44,4499,303
35515916857426389,IRO7TSUP0001,TSUP1,Torbat Sugar,TSUP,قتربت,قند تربت حیدریه,IRO7TSUP0008,20230909,4,قند تربت حیدریه,A,P1,NO,7,38,3842,309
35541297751844500,IRB3TB590041,TB591,TreasuryBill210713,TB59,اخزا805,اسنادخزانه-م5بودجه98-000422,IRB3TB590045,20191014,2,اسنادخزانه اسلامی-م5بودجه1398,A,I1,NO,4,69,6940,306
35543935713999309,IRO7ATMP0001,ATMP1,Atmosphere,ATMP,تاتمس,کارخانجات صنعتی وتولیدی اتمسفر,IRO7ATMP0008,20230909,4,کارخانجات صنعتی وتولیدی اتمسفر,A,P1,NO,7,29,2914,309
35547889621915737,IRO6MELZ0101,TM421,Melli Mortgage2201,MELZ,تملی010,تسهیلات مسکن ب.ملی-دی 1400,IRO6MELZ0100,20230702,2,تسهیلات مسکن بانک ملی ایران,A,M1,NO,4,59,5910,307
35638104434369061,IRXZXCML0006,XCML6,IFB Chemical Prod,IDXS,پتروشیمی فرابورس6,شاخص پتروشیمی فرابورس,IRXZXCML0005,20180721,2,شرکت شاخص,I,00,ID,6,X1,X1  ,69
35651361860287187,IRXZXLSG0006,XLSG6,IFB Leasing Indx,IDXS,لیزینگ فرابورس6,شاخص لیزینگ فرابورس,IRXZXLSG0005,20180721,2,شرکت شاخص,I,00,ID,6,X1,X1  ,69
35669480110084448,IRO1SSEP0001,SSEP1,Sepahan Cement,SSEP,سپاها,سیمان سپاهان,IRO1SSEP0005,20230909,1,سیمان سپاهان,A,N1,NO,1,53,5394,300
35700344742885862,IRO1GOLG0001,GOLG1,Gol-E-Gohar.,GOLG,کگل,معدنی و صنعتی گل گهر,IRO1GOLG0005,20230909,1,معدنی و صنعتی گل گهر,A,N1,NO,1,13,1310,300
35757904924364183,IRI3I0110001,I0111,FINSTARS Brand,I011,فین استارز,FINSTARSعلامت تجاری فین استارز,IRI3I0110002,20180721,2,FINSTARSعلامت تجاری فین استارز,A,Z1,NO,5,76,7611,903
35796086458096255,IRO1SSIN0001,SSIN1,S*Iran Chem. Ind.,SSIN,شیران,س. صنایع شیمیایی ایران,IRO1SSIN0003,20230909,1,س. صنایع شیمیایی ایران,A,N1,NO,3,44,4411,300
35898516735559137,IRXZXOZ20006,XOZ26,OTC Secondary Idx,IDXS,بازار دوم فرابورس6,بازار دوم فرابورس,IRXZXOZ20007,20180721,2,شرکت شاخص,I,00,ID,6,X1,X1  ,69
35948133957468680,IRO3SARZ0001,SARZ1,S*MesSarcheshme,SARZ,سرچشمه,سرمایه گذاری مس سرچشمه,IRO3SARZ0006,20230909,2,سرمایه گذاری مس سرچشمه,A,Z1,NO,3,56,5699,303
35955196754615835,IRR1SHMD0101,SHMX1,Hamadan Glass-R,SHMD,کهمداح,ح . شیشه  همدان,IRR1SHMD0104,20211009,1,شیشه  همدان,A,N1,NO,1,54,5410,400
35964395659427029,IRO1SHKR0001,SHKR1,Shahroud Sugar,SHKR,قشکر,شکرشاهرود,IRO1SHKR0008,20230909,1,شکرشاهرود,A,N2,NO,5,38,3842,300
35995426159395450,IRB3TB509881,TB501,TreasuryBill191118,TB50,اخزا719,اسنادخزانه-م19بودجه97-980827,IRB3TB509888,20190608,2,اسنادخزانه اسلامی-م19بودجه1397,A,I1,NO,4,69,6940,306
36019565007303075,IRR1TKSM0101,TKSX1,Takceram-R,TKSM,کترامح,ح . تولیدی  کاشی  تکسرام,IRR1TKSM0101,20171213,1,تولیدی  کاشی  تکسرام,A,N2,NO,5,49,4993,400
36087495778905641,IRB3TE010681,TE011,TebNovin MRB261105,TE01,طب نوین05,مرابحه طب پلاستیک نوین14050814,IRB3TE010686,20230607,2,مرابحه تولیدی طب پلاستیک نوین,A,17,NO,4,69,6911,306
36110870923892956,IRR1LENT0101,LENX1,Iran Brake L.-R,LENT,خلنتح,ح . لنت  ترمزایران,IRR1LENT0105,20171213,1,لنت  ترمزایران,A,N2,NO,5,34,3430,400
36209883286223850,IRR7NJSP0101,NJSX1,NaghshJahanSugar-R,NJSP,قنقشح,ح . قند نقش جهان,IRR7NJSP0101,20220910,4,قند نقش جهان,A,P1,NO,7,38,3842,404
36235343945196457,IRO7HFIZ0001,HFIZ1,Hosh.Farda Insur.,HFIZ,وفردا,بیمه هوشمند فردا 50% تادیه,IRO7HFIZ0001,20230909,4,بیمه هوشمند فردا 50% تادیه,A,P1,NO,7,66,6603,309
36282416082320053,IRO3AHIZ0001,AHIZ1,Almas Investmen,AHIZ,والماس,س. الماس حکمت ایرانیان,IRO3AHIZ0000,20230909,2,س. الماس حکمت ایرانیان,A,Z1,NO,3,56,5699,303
36293785932444419,IRR1OIMC0101,OIMX1,Omid Inv. Mng.-R,OIMC,وامیدح,ح.گروه مدیریت سرمایه گذار امید,IRR1OIMC0108,20220425,1,گروه مدیریت سرمایه گذاری امید,A,N1,NO,3,39,3999,400
36319830972593153,IRR1PASN0101,PASX1,Parsian Oil&Gas-R,PASN,پارسانح,ح. گسترش نفت  و گاز پارسیان,IRR1PASN0106,20171213,1,گسترش نفت و گاز پارسیان,A,N1,NO,1,44,4412,400
36469751685735891,IRX6X25T0006,X25T6,Index Group 25,IDXS,25-لاستیک6,25-لاستیک,IRX6X25T0009,20171212,1,شرکت شاخص,I,00,ID,6,X1,X1  ,68
36580207969487109,IRO3NCEZ0001,NCEZ1,Nahavand Cement,NCEZ,سناوند,صنایع سیمان نهاوند,IRO3NCEZ0004,20230909,2,صنایع سیمان نهاوند,A,Z1,NO,3,53,5394,303
36592972482259020,IRT3CASF0001,CASF1,Arman Ashena ETF,CASF,آسام,صندوق س.آرمان سپهر آشنا-م,IRT3CASF0006,20220906,2,صندوق س.آرمان سپهر آشنا-م,A,T1,NO,4,68,6810,305
36600889395640293,IRR1ALIR0101,ALIX1,Iran Aluminium-R,ALIR,فایراح,ح . آلومینیوم ایران,IRR1ALIR0108,20200823,1,آلومینیوم ایران,A,N2,NO,5,27,2720,400
36609406760796639,IRB3EM020171,EM2Q1,EMobinIJRTMD221002,EM02,مبین012,اجاره اعتماد مبین تمدن010710,IRB3EM020179,20221212,2,اجاره مبین تمدن14010710,A,17,NO,4,69,6910,306
36611841921720250,IRR7ABGP0101,ABGX1,Abgineh-R,ABGP,کابگنح,ح.تولیدی و صنعتی آبگینه,IRR7ABGP0108,20230828,4,تولیدی و صنعتی آبگینه,A,C1,NO,7,54,5410,404
36665926415452955,IRO6MELZ0141,TM431,Melli Mortgage2207,MELZ,تملی104,تسهیلات مسکن ب.ملی-تیر 1401,IRO6MELZ0142,20230702,2,تسهیلات مسکن بانک ملی ایران,A,M1,NO,4,59,5910,307
36667862403660976,IRR1DSBH0101,DSBX1,Sobhan Pharm-R,DSBH,دسبحانح,ح. سبحان دارو,IRR1DSBH0107,20220531,1,سبحان دارو,A,N2,NO,5,43,4323,400
36671655475498480,IRO7SSUP0001,SSUP1,Shirin Sugar,SSUP,قشرین,قند شیرین خراسان,IRO7SSUP0009,20230909,4,صنعتی و کشاورزی شیرین خراسان,A,P1,NO,7,38,3842,309
36675444072965904,IRR1KHSH0101,KHSX1,E. Kh. Shargh-R,KHSH,خشرقح,ح . الکتریک  خودرو شرق,IRR1KHSH0102,20190302,1,الکتریک  خودرو شرق,A,N2,NO,5,34,3430,400
36683141669540406,IRB4O0330441,O0331,SOV.GMR131SP250701,O033,اراد131,مرابحه عام دولت131-ش.خ040410,IRB4O0330447,20230826,2,مرابحه عام دولت131-ش.خاص0404,A,17,NO,4,69,6945,706
36771749618541632,IRR1SHAD0101,SHAX1,Shahdiran Inc.-R,SHAD,غشهدح,ح . شهد ایران,IRR1SHAD0108,20171216,1,شهد ایران,A,N2,NO,5,42,4213,400
36773155987365094,IRO3ETLZ0001,ETLZ1,Alborz Invest.,ETLZ,اعتلا,شرکت سرمایه گذاری اعتلاء البرز,IRO3ETLZ0007,20230909,2,شرکت سرمایه گذاری اعتلاء البرز,A,Z1,NO,3,56,5699,303
36830514291646551,IRR7ETMP0101,ETMX1,Etemad Gostar-R,ETMP,ثعتماح,ح.ساختمانی اعتماد گستر,IRR7ETMP0106,20230828,4,س. ساختمانی اعتماد گستر,A,P1,NO,7,70,7010,404
36844527173896115,IRO3FAHZ0001,FAHZ1,FajrAGRI&Husb,FAHZ,زفجر,کشاورزی و دامپروری فجر اصفهان,IRO3FAHZ0003,20230909,2,کشاورزی و دامپروری فجر اصفهان,A,Z1,NO,3,01,0140,303
36857080203588624,IRO1OS130001,OS131,Zanjan Inv.,OS13,وسزنجان,شرکت س استان زنجان,IRO1OS130009,20230909,1,شرکت س استان زنجان,A,N2,NO,5,56,5699,300
36899214178084525,IRO1SHFA0001,SHFA1,ShafaDarou Inv.,SHFA,شفا,سرمایه گذاری شفادارو,IRO1SHFA0004,20230909,1,سرمایه گذاری شفادارو,A,N2,NO,5,43,4399,300
36927349282989093,IRR1SMAZ0101,SMAX1,Mazandaran Cem.-R,SMAZ,سمازنح,ح . سیمان مازندران,IRR1SMAZ0105,20200929,1,سیمان مازندران,A,N1,NO,3,53,5394,400
36995197800118822,IRO7IENP0001,IENP1,Eghtesad Novin,IENP,سنوین,سرمایه گذاری اقتصاد نوین,IRO7IENP0006,20230909,4,سرمایه گذاری اقتصاد نوین,A,P1,NO,7,56,5699,309
37018498887928862,IRR1FOLD0101,FOLX1,Mobarakeh Steel-R,FOLD,فولادح,ح . فولاد مبارکه اصفهان,IRR1FOLD0101,20200823,1,فولاد مبارکه اصفهان,A,N1,NO,1,27,2710,400
37073830945037165,IRT1AFAG0001,AFAG1,AFAGH ETF Sabet,AFAG,آفاق,صندوق س نوع دوم افق آتی-ثابت,IRT1AFAG0004,20230227,1,صندوق س نوع دوم افق آتی-ثابت,A,H1,NO,4,68,6812,305
37089148943784077,IRO7BDZP0001,BDZP1,Bonyan Diesel,BDZP,خبنیان,بنیان دیزل,IRO7BDZP0000,20230909,4,بنیان دیزل,A,P1,NO,7,34,3430,309
37115219225815800,IRO3Z0230001,Z0231,Tejarat Flour,Z023,آرد تجارت,آرد تجارت,IRO3Z0230004,20180721,2,آرد تجارت,A,Z1,NO,5,42,4241,303
37148101999680137,IRB3RS0102C1,RS1Q1,ReylSeir.IJR240302,RS01,حریل02,اجاره ریل پردازسیر021212,IRB3RS0102C3,20230607,2,اجاره ریل پردازسیر14021212,A,17,NO,4,69,6910,306
37163551945096882,IRO3MSZ92081,MK381,BANK MASKAN,MSKZ,تسه9208,امتیازتسهیلات مسکن آبان ماه 92,IRO3MSZ92086,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
37198734218751769,IRB3TB319961,TB311,TreasuryBill200915,TB31,اخزا624,اسنادخزانه-م24بودجه96-990625,IRB3TB319965,20200526,2,اسنادخزانه اسلامی-م24بودجه1396,A,I1,NO,4,69,6940,306
37204371816016200,IRO1SAND0001,SAND1,Pension Fund,SAND,وصندوق,سرمایه گذاری صندوق بازنشستگی,IRO1SAND0008,20230909,1,سرمایه گذاری صندوق بازنشستگی,A,N1,NO,1,39,3999,300
37219684915629654,IRO3MSZ95091,MK751,Mortgage Right9509,MSKZ,تسه9509,امتیاز تسهیلات مسکن آذرماه 95,IRO3MSZ95097,20180721,2,بانک مسکن,A,Z1,NO,4,59,5910,303
37222720235819361,IRT1BZRO0001,BZRO1,Bazr Omid ETF,BZRO,بذر,صندوق س بذر امید آفرین-سهام,IRT1BZRO0000,20230227,1,صندوق س بذر امید آفرین-سهام,A,51,NO,4,68,6811,305
37261000374418593,IRO6MELZ9911,TM271,Melli Mortgage2004,MELZ,تملی901,تسهیلات مسکن ب. ملی-فروردین99,IRO6MELZ9911,20230702,2,تسهیلات مسکن بانک ملی ایران,A,M1,NO,4,59,5910,307
37278604854336035,IRB4SM0200C1,SM2Q1,SOV.Mush2SPL220318,SM02,اشاد2,مشارکت دولتی2-شرایط خاص001227,IRB4SM0200C4,20221212,2,مشارکت دولتی2-بودجه1396,A,17,NO,4,69,6920,706
37281199178613855,IRO1CIDC0001,CIDC1,Cement INV. Co.,CIDC,سیدکو,سرمایه گذاری توسعه صنایع سیمان,IRO1CIDC0001,20230909,1,سرمایه گذاری توسعه صنایع سیمان,A,N2,NO,5,53,5394,300
37284308569715577,IRO1FSBZ0001,FSBZ1,Sabzevar Steel,FSBZ,فسبزوار,پارس فولاد سبزوار,IRO1FSBZ0001,20230909,1,پارس فولاد سبزوار,A,N2,NO,5,27,2710,300
37335595969902658,IRB4SF020061,SF2Q1,SOV.MNF2SPL210917,SF02,افاد2,منفعت دولتی2-شرایط خاص14000626,IRB4SF020064,20221212,2,منفعت دولتی2-شرایط خاص14000626,A,17,NO,4,69,6946,706
37350268082014292,IRR1NMOH0101,NMOX1,Nirou Moharreke-R,NMOH,خمحرکهح,ح . نیرو محرکه,IRR1NMOH0106,20171213,1,نیرو محرکه,A,N1,NO,3,34,3430,400
37351190176977060,IRO1OS190001,OS191,Kordestan Inv.,OS19,وسکرد,شرکت س استان کردستان,IRO1OS190003,20230909,1,شرکت س استان کردستان,A,N2,NO,5,56,5699,300
37389789764168256,IRO3TORZ0001,TORZ1,Toucaril Co.,TORZ,توریل,توکاریل,IRO3TORZ0009,20230909,2,توکاریل,A,Z1,NO,3,60,6010,303
37546444729935427,IRB3TR110381,TR111,TreasuryBill241104,TR11,اخزا106,اسنادخزانه-م6بودجه01-030814,IRB3TR110382,20230430,2,اسنادخزانه اسلامی-م6بودجه1401,A,I1,NO,4,69,6940,306
37577414956190228,IRR1STEH0101,STEX1,Tehran Cement-R,STEH,سترانح,ح . سیمان  تهران,IRR1STEH0106,20171213,1,سیمان  تهران,A,N1,NO,1,53,5394,400
37614886280396031,IRO1SSAP0001,SSAP1,S*Saipa Inv.,SSAP,وساپا,سرمایه گذاری  سایپا,IRO1SSAP0009,20230909,1,سرمایه گذاری  سایپا,A,N1,NO,1,56,5699,300
37631109616997982,IRO1GHND0001,GHND1,Khoy Sugar Co.,GHND,قشهد,شهد,IRO1GHND0005,20230909,1,شهد,A,N2,NO,5,38,3842,300
37661500521100963,IRO1NBAB0001,NBAB1,Abadan PG,NBAB,آبادا,تولید نیروی برق آبادان,IRO1NBAB0009,20230909,1,تولید نیروی برق آبادان,A,N2,NO,5,40,4010,300
37724898467847184,IRI3I0050001,I0051,Filter Tabacco,I005,فیلتر شیکونین,فیلترجاذب موادسرطانزای دخانیات,IRI3I0050000,20180721,2,فیلترجاذب موادسرطانزای دخانیات,A,Z1,NO,5,76,7611,903
37828981835497620,IRT1AGAH0001,AGAH1,AGAH ETF,AGAH,پتروآگاه,صندوق س پتروشیمی آگاه-بخشی,IRT1AGAH0002,20230227,1,صندوق س پتروشیمی آگاه-بخشی,A,51,NO,4,68,6811,305
37842793167868642,IRO3VITZ0001,VITZ1,Vitana,VITZ,غویتا,ویتانا,IRO3VITZ0001,20230909,2,ویتانا,A,1Z,NO,1,42,4243,303
37855916142092677,IRO6MELZ98B1,TM251,Melli Mortgage2002,MELZ,تملی811,تسهیلات مسکن ب. ملی-بهمن98,IRO6MELZ98B6,20230702,2,تسهیلات مسکن بانک ملی ایران,A,M1,NO,4,59,5910,307
37868548258173059,IRR7SNAP0101,SNAX1,Iran Sana Co -R,SNAP,وسناح,ح. سرمایه گذاری نیروگاهی ایران,IRR7SNAP0100,20210908,4,سرمایه گذاری نیروگاهی ایران,A,P1,NO,7,56,5699,404
37958857929299636,IRB3EM0501A1,EM5Q1,EMobinIJRTMD230109,EM05,مبین015,اجاره اعتماد مبین تمدن011019,IRB3EM0501A1,20221212,2,اجاره م-2 مبین تمدن14011019,A,17,NO,4,69,6910,306
38005238879860126,IRR1ZMYD0101,ZMYX1,Zamyad-R,ZMYD,خزامیاح,ح . زامیاد,IRR1ZMYD0104,20191014,1,زامیاد,A,N2,NO,5,34,3410,400
38007943162762758,IRR1DRZK0101,DRZX1,Razak Lab.-R,DRZK,درازکح,ح . دارویی  رازک,IRR1DRZK0105,20221219,1,دارویی  رازک,A,N2,NO,5,43,4323,400
